pH,x1,x2,y
4.09,0.82284627,0.397062258,1.48
4.02,0.66522401,0.33708565,0.72
4.12,0.779650125,0.358987875,0.88
5.26,1.3391577,0.553553508,0.24
5.35,1.995649085,0.814383217,0.32
3.99,1.60757879,5.442242133,1.56
5.04,1.847822265,0.421738858,0.38
5.06,2.031263705,0.500800158,0.3
5.71,5.01380253,1.490866767,0.34
5.6,4.653537875,1.858701058,0.36
5.7,6.227265445,2.084921467,0.4
5.19,3.33451842,0.785351375,0.52
4.93,1.788481745,0.765548233,0.54
5.71,2.08860024,0.800507775,0.22
5.09,3.934401265,2.21475895,0.74
4.02,1.2831743,0.522593075,0.84
4.27,1.669212975,0.648222692,1.04
4.24,2.72733315,0.963016558,0.92
5.31,3.97710435,0.789800542,0.5
4.38,2.41270968,0.753680825,0.8
4.26,2.345441015,1.004483967,0.8
5.59,3.86750633,0.992508517,0.32
5.03,2.86182547,0.95649255,0.3
4.11,2.159070245,0.89417695,0.86
5.54,5.254760795,0.706486433,0.4
4.75,3.22315929,0.707754533,0.7
3.76,1.670092945,1.486669267,1.78
5.71,3.058652255,0.641049442,0.3
4.83,1.802324335,0.570398258,0.94
5.03,1.28054851,0.533843792,0.54
4.83,2.1022298,0.43215675,0.94
5.2,2.47485168,0.543544725,0.62
5.86,4.90719617,2.128462817,0.22
5.76,5.06344447,2.186992092,0.28
5.24,1.70637816,0.601903975,0.26
4.58,1.403372325,0.341684817,0.3
5.97,5.93425128,2.505968183,0.22
5.51,4.910489295,2.303661317,0.34
5.7,7.578109955,2.38838105,0.38
5.59,8.44341036,2.858266333,0.4
5.85,6.69630017,2.565627475,0.28
5.55,10.2317293,3.142885775,0.5
5.8,6.258557455,2.331916392,0.26
5.7,6.08458585,2.879197083,0.3
5.76,5.71250364,2.593968533,0.28
5.49,5.057459615,1.823447133,0.36
5.48,6.247851505,2.837522542,0.4
5.93,6.90872841,2.039857708,0.22
5.03,5.82773364,0.940241308,0.8
4.84,3.014768955,1.235923717,0.74
5.12,4.12763217,1.048410217,0.58
3.73,1.852260225,1.169756758,1.7
3.6,0.735566425,0.758737158,1
4.2,1.0957666,0.425701233,0.54
5.18,1.900632155,0.615224225,0.28
4.82,1.7430679,0.660346775,0.36
3.88,0.62613258,0.727044125,2.84
4.37,10.5526878,4.169003983,3.2
3.91,2.24941787,2.214892258,3.44
3.51,0.86323289,0.388766317,0.86
3.48,1.25903816,0.55916175,1.34
4.08,1.06836507,0.3818131,0.68
5.63,1.62967717,0.275237508,0.2
5.36,7.087805935,0.780938517,0.54
5.24,5.291432605,0.777901033,0.52
4.89,4.989164495,0.827968075,0.78
5.92,2.10345874,0.292678608,0.18
4.67,1.39237192,0.345259558,0.5
5.87,2.00765956,0.563723,0.2
4.68,0.94880689,0.280738408,0.42
5.83,1.03278362,0.399473283,0.24
3.75,1.650785125,0.581965525,2.24
4.4,1.68930771,0.53440975,0.7
4.41,1.787147755,0.634891767,0.7
3.99,2.725033415,0.980767142,2.06
5.93,4.795216505,1.375645975,0.26
5.68,5.569598565,1.603003342,0.38
5.64,3.75344231,1.047734633,0.36
5.44,2.72938472,1.017343442,0.36
5.54,3.95934165,1.526711225,0.42
5.15,6.795250825,1.699474275,0.56
5.22,2.338547315,0.710980433,0.42
4.99,3.97293909,0.915527208,0.56
5.37,3.175215995,1.128321808,0.44
5.5,3.548361655,1.151765708,0.36
5.82,4.013509195,1.28317395,0.32
5.22,2.65412752,0.9099961,0.44
5.53,3.254337965,0.965755775,0.3
4.76,5.64690943,3.148102275,0.84
5.9,9.48323674,1.859206333,0.34
4.81,6.73858233,2.179041542,1.02
5.9,2.541126815,1.146811683,0.2
4.47,1.916769395,0.664016917,1.24
4.09,1.06498384,0.369115625,1.86
3.93,0.921675825,0.331690392,2.64
4.02,0.754834265,0.296216908,3.1
3.98,0.46275534,0.177293983,3.4
3.96,0.43002499,0.180132142,2.76
4.55,1.07856798,0.3375022,0.54
4.53,0.558735115,0.197594325,0.5
3.99,2.00443909,0.565232892,1.3
4.76,1.41717496,0.885579225,0.68
4.97,2.75252486,1.024462533,0.82
5.59,6.94171926,1.997425867,0.44
5.1,3.00052099,1.073800008,0.58
4.88,1.91940359,0.82736075,0.59
5.06,1.78841008,1.796538775,0.49
4.97,1.774388885,0.560809333,0.52
4.31,0.981280435,0.418374358,0.63
4.28,1.419766805,0.845551175,0.78
5.94,2.69126334,0.587496725,0.23
5.92,2.5348554,0.6944052,0.22
5.16,2.480104745,1.141778825,0.62
5.66,3.176140825,1.087033408,0.32
4.7,2.118904245,1.313280833,0.8
4.2,1.471211365,1.417243792,0.83
5.99,3.79782902,0.592863317,0.19
5.71,2.676882925,0.830464142,0.21
5.57,2.71743543,1.906229592,0.32
5.35,3.28220363,0.950451158,0.52
5.22,2.474326565,1.70542505,0.42
4.86,2.037813545,2.270111342,0.41
5.41,2.13707832,0.614169667,0.33
4.99,1.709618645,0.72629135,0.42
5.27,3.612507355,1.200880425,0.5
5.16,2.570614785,1.042911,0.44
5.79,2.80930896,0.946634058,0.3
3.97,4.931239925,1.161873208,1.44
4.65,4.973004155,0.983040817,0.76
5.4,8.392452135,1.772984558,0.62
4.44,2.10026864,0.726625617,0.7
4.68,3.19147931,1.62541025,0.72
4.91,3.30030517,1.063734575,0.84
4.74,12.265,1.626666667,2.32
4.12,6.115,1.703333333,4.12
4.18,5.365,1.58,3.16
5.25,1.809,0.48925,0.4
4.73,2.664,1.0925,0.78
3.7,1.88,2.944166667,1.4
5.69,3.2265,0.632083333,0.36
5.18,1.9765,0.713083333,0.52
5.58,2.881,2.395,0.36
5.84,3.2425,0.904166667,0.26
5.28,2.6625,1.560833333,0.22
4.77,2.826,2.906666667,0.54
5.05,3.204,1.1575,0.62
3.68,1.972,2.19,1.4
5.49,2.949,0.789333333,0.38
5.18,3.3315,1.540833333,0.58
5.25,2.785,1.560833333,0.5
5.49,5.075,0.9225,0.44
5.15,3.0595,0.861666667,0.48
4.43,1.4895,1.225,0.62
4.96,3.684,0.824916667,0.64
4.88,2.55,0.838333333,0.62
3.9,2.295,2.061666667,1.18
4.42,6.67,2.429166667,2.34
4.86,10.545,2.540833333,1.66
3.94,4.032,2.463333333,3.1
4.45,7.485,2.459166667,2.22
4.48,2.399,0.685083333,1.06
4.49,2.08,0.70725,1.04
4.98,4.431,0.943333333,0.78
4.89,3.347,0.676916667,0.8
5.14,2.618,0.411166667,0.46
4.95,1.85,0.29975,0.38
4.9,1.5935,0.332083333,0.36
4.74,3.558,0.8775,0.76
4.66,3.466,0.89,0.82
4.82,4.25,1.1,0.88
4.81,3.827,0.889166667,0.72
5.01,7.01,1.978333333,0.58
4.97,3.9275,1.368333333,0.68
4.95,4.164,1.455,0.8
5.11,5.88,1.698333333,0.72
4.8,4.0375,1.163333333,0.9
5.06,4.0575,1.191666667,0.56
5.26,4.4575,0.939166667,0.5
5.02,3.997,1.059166667,0.6
5.18,4.434,1.094166667,0.56
4.94,7.205,2.248333333,0.84
5.47,6.5,2.450833333,0.52
5.49,9.69,3.124166667,0.52
5.56,8.945,3.135,0.56
5.92,14.9,5.485,0.26
5.19,1.879,0.414166667,0.36
4.76,1.322,0.706666667,0.64
4.77,1.283,1.33,0.68
5.09,1.439,0.46475,0.32
4.3,1.6075,0.757416667,1.14
3.04,0.6495,0.865,4.34
5.06,2.761,0.806,0.4
4.85,2.7415,0.981666667,0.46
3.58,1.296,1.171666667,1.4
5.11,3.6455,0.526,0.5
4.13,1.561,0.377416667,0.98
4.07,1.4665,0.447666667,1
5.79,3.4645,0.806666667,0.24
5.55,2.624,1.655,0.32
5.56,2.448,2.519166667,0.34
4.4,2.063,0.8675,0.56
4.87,2.084,1.0025,0.42
4.26,0.785,0.230083333,0.32
5.89,0.8185,0.256916667,0.16
5.23,1.2475,0.425583333,0.26
4.46,3.271,2.365,0.62
5.66,4.897,1.199166667,0.26
5.94,5.53,0.700666667,0.24
4.21,2.41,1.093333333,0.62
5.72,9.085,1.740833333,0.68
4.94,6.455,1.439166667,1.68
5.88,5.07,0.735416667,0.3
5.55,5.445,0.994166667,0.54
5.72,5.19,0.830833333,0.42
5.64,5.745,0.88,0.5
5.5,3.6965,0.793916667,0.54
5.55,4.122,0.786166667,0.46
5.66,4.9975,1.07,0.42
5.67,4.7635,1.128333333,0.4
5.67,4.0915,1.2075,0.42
5.71,4.048,0.733,0.4
5.49,3.3875,0.708666667,0.5
5.34,3.1235,0.652416667,0.52
5.96,3.8695,1.0625,0.28
5.76,4.577,1.235833333,0.36
5.94,3.6335,0.9025,0.28
5.86,3.13,0.844166667,0.24
5.68,6.805,1.479166667,0.4
5.76,5.055,1.190833333,0.4
5.94,4.2655,1.310833333,0.3
5.65,4.417,1.445,0.48
5.54,4.745,1.79,0.5
5.19,3.7715,2.004166667,0.66
5.71,3.7755,1.0525,0.36
5.67,3.6615,1.014166667,0.36
5.56,3.1255,0.943333333,0.42
5.54,3.8335,0.961666667,0.48
5.63,2.8005,0.874166667,0.36
5.43,2.67,0.869166667,0.44
5.13,2.096,1.865833333,0.38
5.06,2.2165,1.961666667,0.36
5,1.858,1.404166667,0.44
4.48,2.752,2.02,0.76
3.94,2.9965,2.44,1.34
3.82,1.4855,1.170833333,1.44
4.27,3.347,2.303333333,1.1
4.93,3.4405,2.866666667,0.64
5.09,4.551,1.0975,0.74
4.23,16.935,2.795833333,0.4
5.92,12.785,1.451666667,0.32
4.09,10.465,1.5175,0.62
5.44,6.775,1.3,0.62
5.8,13.935,1.464166667,0.44
5.17,6.91,1.6025,0.94
5.07,8.595,1.100833333,1.14
4.96,6.575,1.421666667,1.26
5.33,12.26,2.114166667,0.98
5.16,2.2035,0.61425,0.38
5.16,2.8045,0.796416667,0.38
5.32,2.3655,0.795416667,0.48
5.32,1.915,0.50325,0.34
4.06,3.967,2.64,4.38
5.49,3.7635,1.009166667,3.9
5.9,13.08773877,2.123842242,0.44
5.59,11.51333405,1.557262192,0.68
5.41,9.776310735,1.37960495,0.88
4.91,5.828422445,1.205819467,1.4
5.67,10.16569754,1.769558425,0.58
5.75,11.09926978,1.531898875,0.54
5.83,14.34600679,1.495988842,0.56
5.54,10.53366324,1.723335858,0.68
5.6,10.8291834,1.696312508,0.66
4.9,7.26992281,1.2811386,1.06
5.32,6.55147119,0.985290767,0.88
5.42,7.86665186,1.439228917,0.76
5.83,8.90987922,1.424321833,0.44
5.53,4.2988363,0.828855983,0.48
5.45,10.32488253,1.619911775,0.78
5.49,6.052138665,1.087467375,0.62
5.4,8.5575596,1.522198725,0.78
5.61,6.04852489,0.995403908,0.6
5.36,5.89711303,0.953695292,0.72
5.27,6.74675302,1.503118125,0.84
5.61,8.117272225,1.368714058,0.62
5.43,7.900733355,1.429810767,0.7
5.3,5.73205863,1.082638117,0.72
5.51,6.599963845,1.431518567,0.54
5.6,9.85322258,1.757286233,0.6
4.93,3.30409849,0.714317392,0.74
5.62,5.747186855,1.000333483,0.58
5.19,4.102014375,0.633907467,0.66
5.32,3.653736575,0.992736225,0.6
5.32,7.00089504,1.612603167,0.9
5.3,6.576803285,1.504320825,0.84
5.27,7.468521815,1.446314658,0.9
5.66,10.51363298,1.945207542,0.64
5.54,7.956123155,1.663938358,0.68
5.5,2.55557534,1.4164883,0.38
5.96,5.11196691,1.657167633,0.34
5.83,5.40964759,1.279762383,0.36
5.81,4.39198472,1.079619725,0.34
5.57,4.838692565,10.75377855,0.4
5.17,3.964,0.731,0.98
5.81,9.955,1.1375,0.52
5.63,3.353,0.6705,0.42
5.77,3.86,0.692666667,0.4
5.67,5.275,0.83225,0.5
5.75,4.505,0.644083333,0.42
5.45,4.4575,0.940833333,0.56
5.69,4.928,0.881666667,0.46
5.97,5.22,0.850833333,0.36
4.61,8.545,2.714166667,2.32
4.72,7.9,2.626666667,2.2
4.45,9.015,2.801666667,2.76
4.64,7.84,2.684166667,2.22
4.76,8.095,3.114166667,1.9
4.62,8.98,2.879166667,2.26
4.52,7.825,2.946666667,2.62
4.32,6.895,2.328333333,3
4.37,8.495,2.26,2.56
5.25,9.505,3.855,1.3
5.35,11.415,3.746666667,1.14
5.24,10.625,3.881666667,1.64
5.44,10.24,4.493333333,0.88
5.05,8.52,3.7,1.48
5.2,10.5,3.171666667,0.98
5.11,9.16,4.005833333,1.36
5.17,8.37,3.3475,1.24
5.84,6.845,1.0425,0.5
5.73,8.185,3.039166667,0.36
5.53,3.0665,1.005833333,0.28
5.66,2.9125,0.570666667,0.3
5.71,5.68,1.156666667,0.34
5.38,7.925,0.740416667,0.36
5.5,6.62,2.225833333,0.68
5.41,5.615,4.233333333,0.5
5.33,6.49,2.579166667,0.54
5.38,7.63,10.55833333,0.6
5.97,3.8105,0.82025,0.24
5.7,6.02,0.646,0.34
5.78,2.841,0.477583333,0.2
5.33,3.1285,0.8675,0.42
5.77,3.941,1.841666667,0.26
3.94,1.852,2.1525,0.92
5.68,2.729,0.535916667,0.3
5.06,3.111,0.591833333,0.84
4.96,2.5025,0.879166667,0.56
4.72,3.192,0.77875,0.96
5.38,2.7785,0.539083333,0.38
5.61,6.415,3.388333333,0.44
5.54,4.1155,2.223333333,0.28
5.69,2.563,1.311666667,0.22
5.47,5.855,3.218333333,0.36
5.59,3.2505,0.330833333,0.18
5.94,4.0315,0.617666667,0.2
5.45,2.6545,0.482833333,0.18
5.79,2.6775,0.489916667,0.2
4.57,4.6135,2.306666667,1.1
5.15,5.325,1.3775,0.46
5.23,4.07,1.891666667,0.46
5.3,6.01,1.355833333,0.36
4.01,3.046,1.074166667,1.04
5.64,6.51,2.204166667,0.4
4.31,4.093,1.366666667,1.18
5.58,4.561,1.2575,0.28
4.96,7.205,1.354166667,0.6
4.86,4.7495,1.1775,0.7
5.34,6.315,1.3225,0.4
5.41,4.733,1.041666667,0.36
5.44,5.92,0.975833333,0.28
5.34,5.31,1.423333333,0.34
4.79,3.3265,0.9625,0.6
5.57,4.412,1.015,0.24
5.07,3.8795,1.1125,0.6
4.2,3.0985,0.910833333,1.24
5.59,4.427,1.745833333,0.3
5.52,6.36,1.225,0.4
5.2,5.145,1.075833333,0.52
4.32,3.1365,0.89,0.94
4.55,5.385,1.385833333,1.16
4.71,3.2765,0.990833333,0.66
5.03,4.1015,1.0175,0.58
4.65,4.505,1.225833333,0.84
4.33,2.743,0.875,1.16
5.49,3.0445,1.238333333,0.26
4.27,2.3505,0.607916667,0.88
5.24,4.156,1.059166667,0.38
4.97,4.5445,1.815,0.62
4.29,4.5615,2.125,1.36
4.92,2.979,1.1425,0.52
5.33,5.205,1.826666667,0.42
5.36,8.035,2.541666667,0.46
5.31,4.191,0.871666667,0.44
5.29,6.905,2.125,0.84
5.28,6.795,1.313333333,0.54
5.55,7.575,1.689166667,0.44
5.1,6.205,1.963333333,0.7
5.1,4.296,1.721666667,0.54
4.61,4.1375,1.180833333,0.84
3.8,1.578,0.68925,1.38
4.82,2.9145,0.9825,0.58
5.08,5.4,1.56,0.62
5.24,5.135,1.844166667,0.46
4.78,5.565,1.894166667,0.8
5.88,5.705,1.200833333,0.24
5.72,5.26,1.470833333,0.3
5.11,5.745,1.386666667,0.58
5.25,6.925,1.000833333,0.5
5.36,4.2095,1.4275,0.38
5.72,6.435,1.915,0.3
5.15,8.045,1.5675,0.66
5.54,10.15,2.138333333,0.5
5.81,9.6,1.964166667,0.38
5.44,5.65,1.6875,0.42
5.57,6.69,1.446666667,0.34
5.06,4.011,1.205,0.62
5.94,5.525,1.42,0.24
5.56,6.43,1.9,0.48
5.91,7.32,1.328333333,0.26
5.8,6.17,1.244166667,0.28
5.69,5.46,1.01,0.3
5.77,5.705,1.780833333,0.32
5.71,5.86,1.416666667,0.26
5.71,4.375,1.199166667,0.46
5.81,4.133,0.666416667,0.24
5.52,2.9185,0.604,0.3
5.94,6.465,0.928333333,0.22
5.13,6.565,1.364166667,0.74
5.87,6.115,1.4075,0.2
5.97,5.57,1.176666667,0.26
5.93,6.13,1.8075,1.1
5.74,5.14,1.570833333,0.3
5.58,5.545,1.1275,0.26
5.94,5.825,1.86,0.18
5.64,5.715,1.2875,0.22
5.15,6.17,1.269166667,0.58
5.44,7.04,1.078333333,0.44
5.71,6.38,1.655,0.28
5.41,5.74,2.2875,0.48
5.26,6.59,1.435,0.58
5.99,7.795,0.996666667,0.2
5.14,5.42,0.9525,0.5
5.48,6.83,2.035833333,0.44
5.41,5.715,1.868333333,0.4
5.83,6.81,1.563333333,0.26
5.59,7.025,2.0175,0.34
5.48,7.52,2.1525,0.42
4.32,2.822,2.563333333,1.06
5.01,3.8125,3.519166667,0.6
4.08,4.248,1.791666667,2.54
3.96,2.3685,1.283333333,2.62
4.37,4.5115,1.0075,1.5
3.87,1.6775,0.68675,1.84
5.08,4.8655,1.006666667,0.76
4.18,2.4805,0.706583333,1.68
4.78,1.6075,0.713166667,1.06
4.02,3.8395,0.5605,2.14
4.09,1.1235,0.239166667,1.14
4.24,1.199,0.478166667,1.54
5.01,3.3865,0.81225,0.76
4.38,1.6065,0.573833333,0.92
4.48,2.4695,0.64725,1.44
4.98,3.904,0.59875,0.66
4.98,3.0955,0.60125,0.7
4.92,4.652,1.014166667,0.84
5.26,5.455,1.2125,0.68
5.16,6.525,1.2125,0.84
5.12,2.999,1.196666667,0.54
5.3,2.9295,1.169166667,0.44
5.2,3.031,1.226666667,0.38
5.42,1.941,1.6625,0.34
5.42,2.42173076,1.31681515,0.36
5.68,4.639,0.95,0.32
5.72,3.45525273,1.038234,0.26
5.07,2.992,1.631666667,0.44
5.79,2.8655,0.737,0.26
5.89,3.151,1.395833333,0.22
5.39,3.717,0.734,0.46
4.51,1.8515,0.807916667,0.72
4.61,1.5785,0.793083333,0.52
4.93,2.266,0.840833333,0.54
4.27,2.099,0.865833333,0.88
3.78,1.374,0.614916667,1.7
5.97,2.555,0.630083333,0.24
5.76,1.9455,0.6685,0.22
5.64,2.2115,0.846666667,0.22
5.43,4.203,1.184166667,0.28
5.34,2.5455,0.911666667,0.28
5.29,2.8135,1.448333333,0.34
5.93,3.6745,1.4775,0.22
5.73,2.846,1.723333333,0.24
4.4,1.319,0.638833333,0.86
4.15,1.0785,0.571833333,0.92
4.08,1.162,0.584083333,1.14
5.07,2.595,0.744416667,0.4
5.15,2.3505,1.115833333,0.42
5.37,2.3535,1.376666667,0.38
5.11,3.204,1.024166667,0.48
5.23,2.3435,1.0725,0.46
5.89,2.193,1.358333333,0.26
4.99,2.8475,0.724833333,0.44
4.82,2.8175,1.065833333,0.48
4.06,1.8815,1.128333333,0.64
4.88,3.2605,0.6145,0.7
3.83,2.166,0.530833333,1.3
2.68,0.961,0.4315,7.76
5.3,8.77,0.944166667,0.7
3.76,2.176,0.78925,2.06
5.11,3.714,0.624666667,0.54
5.6,5.19,0.9325,0.28
3.2,1.716,0.508,3
4.36,1.838,0.5765,0.52
4.25,1.549,0.524583333,0.52
3.8,1.892,0.364666667,1.82
4.09,0.596,0.2015,0.38
5.13,1.019,0.247,0.26
4.49,0.796,0.27725,0.32
4.29,1.0875,0.282833333,0.68
5.53,2.031,0.460833333,0.36
5.9,4.383,0.62425,0.28
5.26,3.2815,0.633166667,0.42
4.94,3.111,0.462416667,0.58
4.71,1.3125,0.30375,0.42
5.64,2.9495,0.556666667,0.34
5.51,4.4245,0.535083333,0.4
5.87,3.723,0.59525,0.26
5.57,2.3735,0.349333333,0.28
5.31,3.461,0.529,0.4
5.47,7.72,2.034166667,0.52
5.35,4.9795,5.88,0.48
5.44,2.9275,7.884166667,0.38
5.72,7.785,1.559166667,0.44
5.27,5.4,7.535,0.48
5.29,4.782,9.291666667,0.42
5.78,10.235,2.2475,0.4
5.19,4.6925,6.255,0.6
5.4,2.673,12.05833333,0.32
5.37,3.5285,0.93,0.42
5.17,2.563,0.484833333,0.38
5.59,3.8625,0.476166667,0.36
4.29,1.48,0.357916667,0.46
5.47,3.1185,0.649666667,0.32
5.28,2.5365,0.496666667,0.28
4.14,1.416,0.313083333,0.72
5.66,2.122,0.685,0.28
5.43,3.597,0.865833333,0.24
5.37,1.444,0.463583333,0.24
5.91,1.234,0.493416667,0.16
5.94,2.3675,1.763333333,0.24
5.5,2.024,0.876666667,0.26
4.13,3.862,4.158333333,0.92
5.96,6.365,4.688333333,0.26
3.68,4.906,6.860833333,1.34
3.86,2.558,2.998333333,1.14
3.91,2.853,5.146666667,1.28
5.55,3.0255,1.0675,0.32
5.76,2.3295,1.486666667,0.24
3.98,6.5,1.818333333,2.46
5.57,16.1,2.390833333,0.48
5.29,7.74,5.855833333,0.52
3.6,5.335,2.6,2.3
3.72,4.038,2.104166667,2
5.41,8.69,0.971666667,0.48
4.48,4.468,0.673166667,1.04
4.48,6.57,1.426666667,1.12
5.3,5.66,7.368333333,0.46
5.52,9.98,2.4875,0.56
5.87,15.13,2.490833333,0.36
5.1,7.39,1.1075,0.6
5.4,7.485,1.563333333,0.32
5.72,7.87,2.6675,0.32
5.36,8.23,1.086666667,0.42
4.37,3.497,1.7775,1.06
4.54,6.04,2.395833333,0.92
5.58,11.5,1.1975,0.38
4.91,6.455,1.05,0.7
5.91,2.37,0.3775,0.18
4.85,1.232,0.255,0.32
4.12,1.822,0.296083333,1.14
4.89,6.035,2.935,0.72
5.04,8.485,3.15,0.7
4.33,7.67,3.6525,1
5.6,5.87,5.345,0.36
5.63,8.76,3.195833333,0.46
4.29,4.8405,4.451666667,1.12
5.53,10.74,3.706666667,0.42
5.79,6.385,7.121666667,0.3
4.72,5.075,1.874166667,0.76
4.92,7.345,1.3025,0.5
4.99,6.89,3.265833333,0.52
5.3,9.16,3.655,0.38
5.81,5.815,1.521666667,0.34
5.53,4.25,2.135833333,0.32
4.91,6.015,1.3625,0.76
5.58,6.01,1.406666667,0.38
5.59,6.525,3.668333333,0.34
5.5,6.905,2.040833333,0.38
5.11,3.901,2.59,0.52
4.44,4.7665,2.129166667,0.8
4.2,5.215,3.371666667,1.24
5.55,6.255,1.545833333,0.44
5.99,5.595,1.155,0.22
5.51,5.63,1.209166667,0.36
5.73,5.655,1.51,0.4
5.71,9.3,1.6925,0.34
5.68,6.995,1.613333333,0.42
5.85,5.46,1.449166667,0.26
5.42,4.224,0.828833333,0.4
5.64,5.65,1.085,0.38
5.9,6.25,1.293333333,0.26
5.89,10.445,0.878333333,0.26
5.64,7.725,1.133333333,0.44
5.87,7.93,1.891666667,0.32
4.93,6.65,1.206666667,0.88
4.63,2.7565,0.50275,0.8
4.56,1.8155,0.539583333,0.68
5.71,6.78,1.163333333,0.4
4.66,3.293,0.716083333,0.84
5.17,3.43,0.524583333,0.5
5.16,4.5665,0.522083333,0.6
5.85,9.43,1.071666667,0.32
5.91,3.2095,0.31125,0.24
5.06,2.736,0.281,0.64
5.53,4.3235,0.596333333,0.36
5.96,5.915,0.553833333,0.24
5.97,5.59,0.809333333,0.28
5.61,3.1285,0.470083333,0.3
5.33,2.754,0.454166667,0.42
5.61,3.943,0.7675,0.34
3.99,2.974,0.8775,1.12
5.81,4.17,0.515416667,0.2
5.96,6.21,0.82975,0.22
5.38,6.445,1.3725,0.46
5.47,5.085,1.599166667,0.44
5.52,7.495,1.276666667,0.42
4.77,4.4795,1.591666667,0.8
5.34,5.74,1.378333333,0.46
5.84,7.275,1.441666667,0.26
4.33,2.983,0.54925,0.32
4.63,1.499,0.43625,0.32
5.3,4.1435,1.831666667,0.3
5.75,4.652,1.760833333,0.24
4.09,2.01,0.49525,0.56
5.19,2.8415,0.895,0.4
4.4,0.886,0.39275,0.34
5.51,1.017,0.5515,0.18
5.17,0.922,0.38575,0.24
4.57,0.9255,0.371416667,0.22
4.43,0.788,0.348,0.24
5.59,0.9135,0.354666667,0.24
4.7,1.123,0.420416667,0.2
4.89,0.939,0.3875,0.22
4.42,1.172,0.475333333,0.36
5.32,4.586,0.999166667,0.44
5.64,5.8,1.028333333,0.42
5.27,4.8895,0.945833333,0.46
5.89,4.2075,0.924166667,0.26
5.58,3.0605,0.838333333,0.32
5.61,4.8105,1.220833333,0.34
5.58,3.604,0.945833333,0.38
4.74,5.435,1.216666667,0.74
5.5,1.1205,0.26825,0.24
5.26,1.508,0.315833333,0.32
5.53,1.834,0.39725,0.28
5.56,3.28,0.958333333,0.32
5.55,1.7955,0.644416667,0.22
5.73,2.259,0.826416667,0.22
5.04,2.5205,1.075833333,0.32
5.56,1.8665,0.487833333,0.24
5.74,1.536,0.392416667,0.18
5.14,1.299,0.366,0.26
5.77,1.3125,0.463666667,0.16
5.45,1.649,0.423,0.2
5.85,1.0935,0.345916667,0.14
5.12,1.5735,0.42925,0.26
5.54,1.5015,0.47075,0.14
5.56,6.045,1.274166667,0.3
4.7,3.615,2.404166667,0.52
5.73,2.138,0.396166667,0.2
5.91,1.287,0.323083333,0.18
5.12,1.175,0.297916667,0.24
5.75,1.467,0.3095,0.16
5.59,3.3545,0.721583333,0.42
5.91,4.868,0.96,0.32
4.94,3.364,0.584916667,0.72
5.7,4.544,0.9625,0.42
5.57,7.115,1.335,0.6
5.03,2.8875,0.705083333,0.7
4.14,1.727,0.46125,0.96
5.76,5.68,1.375833333,0.42
5.73,5.855,1.291666667,0.42
5.63,2.4485,0.592916667,0.24
5.55,3.239,0.530916667,0.26
5.72,8.64,0.717,0.2
5.5,2.265,0.865,0.32
5.3,2.1595,0.574833333,0.36
5.29,1.904,0.56275,0.34
4.65,4.426,2.013333333,1.28
4.22,1.748,0.738583333,1.1
5.02,5.185,2.9425,0.9
4.83,4.3515,1.83,0.92
4.29,3.3915,1.341666667,1.48
4.95,7.935,2.6325,0.94
4.39,4.33,1.728333333,1.68
4.81,6.75,2.319166667,1.22
4.88,2.958,0.408083333,0.64
5.85,3.331,1.116666667,0.34
5.9,13.395,1.595,0.38
5.71,4.057,0.670583333,0.42
5.75,3.233,0.425916667,0.32
5.82,6.95,0.660416667,0.34
5.94,6.18,1.2675,0.3
5.46,4.381,1.4725,0.64
5.58,3.4235,0.81,0.36
4.08,1.4145,0.426083333,0.58
4.85,2.236,0.653166667,0.66
4.08,0.9555,0.250333333,0.52
4.06,1.7895,0.679083333,0.78
3.44,0.47205,0.135333333,0.9
3.56,0.653,0.181333333,0.68
3.91,1.377,0.262083333,0.78
3.6,1.253,0.241916667,1.22
3.59,0.9125,0.259916667,1.06
5.66,3.405,0.741666667,0.32
5.74,3.47,0.621666667,0.3
5.97,5.465,1.034166667,0.26
5.23,3.2745,0.767916667,0.54
5.36,3.3215,0.577583333,0.46
4.58,2.2425,0.668666667,0.82
5.7,5.995,0.894166667,0.4
4.52,2.535,0.554,0.88
4.87,6.02,0.97,1.04
5.13,4.3315,0.936666667,0.68
4.78,3.4035,0.768333333,0.94
4.82,3.2805,0.787416667,0.8
4.13,1.939,0.684416667,1.22
4.25,1.685,0.4635,1
5.73,6.03,1.304166667,0.4
4.95,3.0455,0.780416667,0.72
4.12,2.0855,0.938333333,1.06
3.63,2.447,1.103333333,2.1
3.95,0.8535,0.40025,2.28
5.93,4.4805,1.016666667,0.28
5.18,3.7865,1.034166667,0.82
5.89,6.86,0.97,0.38
4.61,4.792785325,1.170583667,1.78
5.87,5.15,0.361666667,0.32
5.91,9,2.12,0.36
5.74,6.41,1.0225,0.38
5.64,7.65,1.3975,0.52
5.87,4.729,1.240833333,0.28
5.3,3.116,0.718833333,0.54
4.71,3.2385,0.5485,0.74
4.77,3.27,0.397666667,0.8
5.07,2.3445,0.4995,0.44
5.24,4.327,1.39,0.54
5.11,4.7665,3.628333333,0.58
5.27,4.1875,6.7325,0.46
5.4,5.765,2.2925,0.54
5.46,6.22,4.436666667,0.46
5.38,10.105,2.858333333,0.54
4.87,7.765,3.7025,0.94
4.1,4.1075,3.566666667,2.02
5.54,3.988,0.708166667,0.32
5.32,3.425,0.810666667,0.46
